vector_type,algorithm,size,time_ms,stress,carga,ram_kb_max,ram_kb_media,energy_j,comparisons,swaps
reversed,QuickSort,10000000,542.092,ram,1,31163832,31094018,19.2395,434489484,122326263
reversed,QuickSort,10000000,813.362,both,1,31148132,31075555,34.1032,434489484,122326263
reversed,HeapSort,10000000,1326.46,cpu,1,43272,43143,60.3507,426919609,216912428
reversed,HeapSort,10000000,1029.21,ram,1,31210296,31100738,30.1536,426919609,216912428
reversed,HeapSort,10000000,1873.79,both,1,31190580,31111203,79.325,426919609,216912428
reversed,MergeSort,10000000,1093.04,cpu,1,81940,48452,50.8359,114434624,0
reversed,MergeSort,10000000,598.671,ram,1,31249660,31148075,21.1187,114434624,0
reversed,MergeSort,10000000,1496.66,both,1,31207224,30995190,65.4848,114434624,0
reversed,QuickSort,10000000,735.613,cpu,1,43264,43111,34.1702,434489484,122326263
reversed,QuickSort,10000000,519.601,ram,1,30624056,30550060,23.8917,434489484,122326263
reversed,QuickSort,10000000,979.594,both,1,30924156,30874000,45.9839,434489484,122326263
